order_id,order_date,customer_id,store_id,product_id,quantity,discount,sales,profit,cost,product_name,unit_price,product_category,product_subcategory,store_region,store_city,customer_region,calculated_sales,calculated_profit
O195,2024-06-27,C378,S199,P480,5,5,542.97,132.48,86.42,Vacuum Cleaner,114.31,Home,A,South,Dallas,South,566.55,456.55
O196,2022-02-06,C4288,S147,P489,5,10,602.61,151.92,100.155,Jeans,133.91,Apparel,C,East,New York,West,659.55,502.46
O197,2022-02-04,C3019,S95,P404,5,5,556.4,156.45,84.2,Winter Jacket,117.14,Apparel,A,East,New York,East,580.7,472.2
O198,2024-05-11,C1676,S44,P22,2,20,276.63,87.84,117.995,Milk Carton,172.9,Grocery,C,Midwest,Chicago,Midwest,325.8,158.64
O199,2023-12-04,C5553,S187,P121,2,20,216.23,77.96,86.42,Blender,135.15,Home,A,West,San Jose,West,250.3,129.81
O200,2024-07-20,C19,S170,P342,2,20,409.5,117.66,182.4,Peanut Butter,255.94,Grocery,B,East,New York,South,491.88,227.1
O201,2023-07-28,C4360,S157,P108,5,10,718.68,187.7,117.995,Pasta Pack,159.71,Grocery,B,West,San Jose,West,788.55,600.68
O202,2024-02-10,C6192,S105,P395,4,20,703.92,153.62,171.97,Smartphone,219.97,Electronics,C,South,Dallas,Midwest,859.88,531.95
O203,2024-06-20,C6908,S34,P378,1,5,96.62,16.84,83.98,Mattress Topper,101.7,Home,B,East,New York,West,96.7,12.64
O204,2022-10-29,C1526,S190,P392,4,20,878.64,245.62,197.82,Laptop,274.58,Electronics,A,West,San Jose,South,1078.32,680.82
O205,2022-11-11,C2251,S7,P131,4,5,307.05,85.85,58.21,Laptop,80.8,Electronics,B,South,Dallas,West,318.2,248.84
O206,2023-09-06,C6720,S111,P208,2,20,324.11,115.09,130.64,Organic Rice,202.57,Grocery,B,East,New York,West,385.14,193.47
O207,2023-12-01,C5677,S140,P242,4,10,757.41,201.03,154.55,Hoodie,210.39,Apparel,C,East,New York,West,831.56,602.86
O208,2023-02-02,C4312,S114,P339,1,10,24.94,7.08,19.84,Shorts,27.71,Apparel,B,West,San Jose,South,17.71,5.1
O209,2024-03-23,C4661,S157,P360,3,5,380.49,134.2,86.42,Dish Rack,133.51,Home,A,West,San Jose,Midwest,395.53,294.07
O210,2023-02-18,C2547,S167,P73,2,10,271.27,58.88,117.995,Olive Oil,150.7,Grocery,C,Midwest,Chicago,South,291.4,153.27
O211,2024-03-22,C6503,S149,P388,1,20,134.31,39.92,117.995,Spice Mix,167.89,Grocery,A,East,New York,East,147.89,16.31
O212,2023-02-04,C3426,S170,P413,5,0,700.48,208.23,98.45,Gaming Console,140.1,Electronics,C,East,New York,East,700.5,602.03
O213,2024-05-09,C1139,S147,P400,2,5,209.13,44.93,86.42,Blender,110.07,Home,C,East,New York,South,215.14,122.71
O214,2022-09-30,C3143,S143,P251,2,5,256.7,66.4,100.155,Dress,135.1,Apparel,C,South,Dallas,South,265.2,156.54
O215,2022-08-24,C3981,S180,P285,3,0,765.45,186.39,193.02,Floor Lamp,255.15,Home,B,Midwest,Chicago,South,765.45,572.43
O216,2022-07-28,C4216,S105,P251,3,10,378.51,108.09,100.155,Dress,140.19,Apparel,C,South,Dallas,South,410.57,278.36
O217,2024-03-17,C2700,S83,P299,4,10,525.44,164.88,100.155,T-Shirt,145.95,Apparel,A,South,Dallas,,573.8,425.29
O218,2023-10-30,C6712,S170,P469,3,20,428.07,144.88,117.995,Peanut Butter,178.36,Grocery,B,East,New York,Midwest,515.08,310.08
O219,2022-02-25,C7263,S90,P172,1,5,65.4,13.91,54.2,Mattress Topper,68.85,Home,C,West,San Jose,West,63.85,11.2
O220,2023-10-30,C3476,S66,P327,3,10,475.22,156.64,117.995,Peanut Butter,176.01,Grocery,B,South,Dallas,South,518.03,357.22
O221,2022-06-19,C3824,S9,P188,4,0,677.79,205.81,117.995,Olive Oil,169.45,Grocery,B,West,San Jose,Midwest,677.8,559.79
O222,2024-06-22,C2058,S64,P90,1,0,184.9,66.9,117.995,Olive Oil,184.9,Grocery,C,East,New York,South,184.9,66.9
O223,2023-03-30,C2048,S116,P366,1,10,120.13,31.52,98.45,Gaming Console,133.48,Electronics,C,South,Dallas,West,123.48,21.68
O224,2023-10-09,C4705,S23,P292,5,10,828.25,172.06,145.82,Smartphone,184.06,Electronics,A,West,San Jose,South,910.3,682.43
O225,2023-02-23,C3064,S160,P51,2,5,261.35,71.06,100.155,Sneakers,137.56,Apparel,A,West,San Jose,East,270.12,161.2
O226,2022-02-20,C4451,S22,P320,3,5,269.62,79.56,66.69,Curtains,94.6,Home,B,East,New York,South,278.8,202.93
O227,2024-07-09,C3467,S105,P363,2,5,68.82,13.34,29.2,Coffee Maker,36.22,Home,C,South,Dallas,South,67.44,39.62
O228,2024-03-09,C2286,S32,P106,2,0,183.89,62.75,60.57,Curtains,91.95,Home,A,Midwest,Chicago,South,183.9,123.32
O229,2024-01-25,C6745,S125,P22,1,10,154.79,48.6,117.995,Milk Carton,171.99,Grocery,C,South,Dallas,East,161.99,36.79
O230,2022-12-24,C3761,S167,P398,3,20,382.81,142.44,100.155,Formal Shirt,159.5,Apparel,C,Midwest,Chicago,South,458.5,282.65
O231,2024-05-17,C1087,S121,P9,2,10,264.25,51.86,117.995,Eggs Pack,146.81,Grocery,A,West,San Jose,West,283.62,146.26
O232,2024-04-01,C2375,S55,P162,5,5,1319.74,374.63,198.97,Dress,277.84,Apparel,B,Midwest,Chicago,East,1384.2,1120.77
O233,2023-10-05,C3964,S122,P374,3,0,476.9,122.91,117.995,Pasta Pack,158.97,Grocery,B,East,New York,South,476.91,358.9
O234,2023-09-02,C6153,S39,P459,2,0,302.43,66.44,117.995,Yogurt Cup,151.22,Grocery,C,Midwest,Chicago,Midwest,302.44,184.44
O235,2022-12-14,C6582,S51,P421,4,0,487.53,86.91,100.155,Winter Jacket,121.88,Apparel,B,East,New York,Midwest,487.52,387.38
O236,2022-02-14,C2321,S62,P42,5,5,777.02,216.54,117.995,Spice Mix,163.58,Grocery,B,South,Dallas,West,812.9,659.02
O237,2022-07-03,C3389,S108,P210,3,20,441.29,155.98,118.88,Curtains,183.87,Home,C,West,San Jose,West,531.61,322.41
O238,2023-02-16,C708,S105,P495,3,10,458.41,139.83,117.995,Organic Rice,169.78,Grocery,B,South,Dallas,South,499.34,340.42
O239,2022-09-14,C3716,S83,P169,3,5,349.26,102.96,86.42,Toaster,122.55,Home,B,South,Dallas,Midwest,362.65,262.84
O240,2023-11-22,C1982,S103,P322,4,0,1004.68,267.6,184.27,Smartphone,251.17,Electronics,A,West,San Jose,West,1004.68,820.41
O241,2022-01-08,C63,S91,P462,4,20,222.5,79.11,44.81,Toaster,69.53,Home,C,West,San Jose,South,258.12,177.69
O242,2023-04-19,C7839,S19,P395,1,5,253.26,89.88,171.97,Smartphone,266.58,Electronics,C,East,New York,South,261.58,81.29
O243,2023-04-10,C7122,S176,P306,2,5,299.22,112.16,98.45,DSLR Camera,157.48,Electronics,A,South,Dallas,South,309.96,200.77
O244,2023-08-12,C6581,S58,P389,2,0,466.69,172.41,147.14,Formal Shirt,233.35,Apparel,C,West,San Jose,South,466.7,319.55
O245,2024-01-22,C4773,S179,P163,1,20,100.03,30.9,86.42,Floor Lamp,125.04,Home,C,East,New York,South,105.04,13.61
O246,2023-08-19,C2431,S48,P74,1,5,270.46,92.77,187.04,Cap,284.69,Apparel,C,East,New York,West,279.69,83.42
O247,2023-12-01,C2171,S105,P383,5,10,304.74,95.09,46.59,Sneakers,67.72,Apparel,C,South,Dallas,East,328.6,258.15
O248,2023-08-11,C201,S36,P369,1,10,256.53,82.36,193.53,Smartwatch,285.04,Electronics,B,West,San Jose,West,275.04,63
O249,2022-11-27,C5817,S78,P278,5,0,973.11,344.36,125.75,Tablet,194.62,Electronics,A,South,Dallas,South,973.1,847.36
O250,2022-07-14,C2330,S100,P396,3,5,433.5,152.92,98.45,Tablet,152.11,Electronics,C,West,San Jose,East,451.33,335.05
O251,2022-01-07,C2586,S123,P362,3,10,367.18,96.76,100.155,Jeans,135.99,Apparel,B,West,San Jose,West,397.97,267.02
O252,2022-01-03,C4732,S138,P460,3,0,276.37,72.28,68.03,Floor Lamp,92.12,Home,A,South,Dallas,West,276.36,208.34
O253,2023-04-07,C7610,S114,P16,2,0,294.46,94.15,100.155,Winter Jacket,147.23,Apparel,C,West,San Jose,Midwest,294.46,194.3
O254,2023-03-28,C503,S28,P419,2,10,198.1,42.54,86.42,Floor Lamp,110.05,Home,A,Midwest,Chicago,South,210.1,111.68
O255,2023-07-20,C7360,S174,P427,2,5,531,154.08,198.38,Spice Mix,279.47,Grocery,C,South,Dallas,South,553.94,332.62
O256,2022-04-05,C3678,S164,P430,5,10,362.06,127.61,52.1,Organic Rice,80.46,Grocery,A,South,Dallas,South,392.3,309.96
O257,2023-09-12,C3640,S95,P18,3,0,418.9,118.44,100.155,Cap,139.63,Apparel,B,East,New York,West,418.89,318.74
O258,2022-02-01,C6254,S179,P35,1,10,98.03,20.25,86.42,Floor Lamp,108.92,Home,B,East,New York,East,98.92,11.61
O259,2024-03-04,C3100,S155,P393,5,5,566.49,98.85,98.45,Bluetooth Speaker,119.26,Electronics,B,East,New York,East,591.3,468.04
O260,2023-08-26,C1735,S96,P147,4,0,608.98,208.36,100.155,Winter Jacket,152.24,Apparel,A,East,New York,West,608.96,508.83
O261,2024-01-11,C2457,S11,P197,3,10,351.1,117.77,86.42,Floor Lamp,130.04,Home,A,East,New York,South,380.12,264.68
O262,2024-01-28,C2736,S146,P103,3,20,620.44,200.24,175.08,Almonds,258.52,Grocery,B,West,San Jose,West,755.56,445.36
O263,2024-06-04,C3020,S1,P295,3,20,375.06,138.78,98.45,WiFi Router,156.28,Electronics,B,West,San Jose,South,448.84,276.61
O264,2023-03-12,C1205,S167,P482,2,20,292.47,80.75,132.32,Olive Oil,182.79,Grocery,C,Midwest,Chicago,West,345.58,160.15
O265,2023-02-25,C213,S194,P65,4,0,294.28,88.88,51.35,Cap,73.57,Apparel,C,Midwest,Chicago,South,294.28,242.93
O266,2024-01-28,C962,S6,P310,2,20,207.19,49.67,98.45,Smartphone,129.49,Electronics,B,East,New York,South,238.98,108.74
O267,2023-08-27,C2280,S146,P1,5,0,643.34,211.24,86.42,Toaster,128.67,Home,A,West,San Jose,Midwest,643.35,556.92
O268,2022-05-20,C4092,S176,P207,2,0,526.74,144.66,191.04,Winter Jacket,263.37,Apparel,A,South,Dallas,Midwest,526.74,335.7
O269,2023-04-22,C6744,S125,P435,4,0,445.67,158.43,71.81,Smartphone,111.42,Electronics,A,South,Dallas,Midwest,445.68,373.86
O270,2022-05-18,C5715,S98,P259,2,0,30.45,10.41,10.02,Pasta Pack,15.22,Grocery,A,Midwest,Chicago,Midwest,30.44,20.43
O271,2022-11-10,C3555,S7,P493,4,20,684.8,219.52,145.4,Yogurt Cup,214,Grocery,B,South,Dallas,South,836,539.4
O272,2023-02-04,C5696,S144,P351,1,5,40.59,12.56,29.51,Mattress Topper,42.73,Home,C,South,Dallas,South,37.73,11.08
O273,2024-09-21,C1676,S94,P205,2,20,208.43,48.18,100.155,Dress,130.27,Apparel,B,Midwest,Chicago,Midwest,240.54,108.28
O274,2022-12-27,C367,S12,P253,3,0,501.96,106.65,131.77,Bluetooth Speaker,167.32,Electronics,B,South,Dallas,Midwest,501.96,370.19
O275,2023-10-17,C3873,S48,P185,5,0,1338.45,500.9,167.51,Coffee Maker,267.69,Home,C,East,New York,South,1338.45,1170.94
O276,2024-01-15,C4068,S67,P260,4,10,414.46,103.35,86.42,Floor Lamp,115.13,Home,A,South,Dallas,East,450.52,328.04
O277,2024-06-03,C5031,S159,P341,3,10,366.99,133.65,86.42,Vacuum Cleaner,135.92,Home,B,East,New York,South,397.76,280.57
O278,2023-09-11,C4740,S151,P240,1,5,100.45,20.92,83.72,Shorts,105.74,Apparel,B,Midwest,Chicago,Midwest,100.74,16.73
O279,2023-09-19,C1639,S15,P356,4,10,490.31,135.89,98.45,Wireless Earbuds,136.2,Electronics,B,Midwest,Chicago,South,534.8,391.86
O280,2023-01-26,C6634,S125,P57,5,0,649.59,148.82,100.155,Dress,129.92,Apparel,A,South,Dallas,Midwest,649.6,549.44
O281,2022-08-04,C3027,S61,P347,1,5,15.6,5.54,10.59,Eggs Pack,16.42,Grocery,B,East,New York,South,11.42,5.01
O282,2023-07-25,C1775,S10,P164,4,5,1203.52,450.17,198.25,Blender,316.71,Home,C,Midwest,Chicago,East,1261.84,1005.27
O283,2023-01-18,C1901,S60,P168,3,5,108.38,28.09,28.17,Coffee Maker,38.03,Home,B,West,San Jose,West,109.09,80.21
O284,2023-09-05,C5533,S70,P397,5,20,627.5,226.88,100.155,Jeans,156.87,Apparel,C,South,Dallas,East,764.35,527.34
O285,2022-07-10,C4575,S40,P206,5,5,582.12,171.62,86.42,Mattress Topper,122.55,Home,B,West,San Jose,East,607.75,495.7
O286,2022-08-25,C4674,S42,P409,2,5,411.38,117.15,154.86,Dress,216.52,Apparel,A,West,San Jose,West,428.04,256.52
O287,2023-06-07,C3534,S85,P463,1,5,237.68,84.22,161.54,Formal Shirt,250.19,Apparel,C,Midwest,Chicago,Midwest,245.19,76.14
O288,2023-01-18,C6852,S194,P329,1,10,121.97,44.19,86.42,Air Purifier,135.52,Home,A,Midwest,Chicago,South,125.52,35.55
O289,2024-01-13,C3952,S199,P432,5,0,912.35,322.38,117.995,Pasta Pack,182.47,Grocery,A,South,Dallas,Midwest,912.35,794.36
O290,2023-11-17,C2467,S54,P154,3,5,430.26,93.98,117.995,Almonds,150.97,Grocery,A,East,New York,West,447.91,312.26
O291,2022-03-12,C5651,S84,P253,3,0,588.67,193.36,131.77,Bluetooth Speaker,196.22,Electronics,B,South,Dallas,Midwest,588.66,456.9
O292,2022-06-11,C410,S158,P139,5,0,553.29,121.19,86.42,Dish Rack,110.66,Home,C,South,Dallas,South,553.3,466.87
O293,2023-04-07,C5272,S90,P213,2,10,282.71,105.5,98.45,Bluetooth Speaker,157.06,Electronics,B,West,San Jose,South,304.12,184.26
O294,2023-07-03,C3093,S117,P499,1,10,126.84,36.71,100.155,Dress,140.94,Apparel,B,East,New York,East,130.94,26.68
O295,2022-08-22,C6340,S148,P329,3,10,348.66,115.32,86.42,Air Purifier,129.13,Home,A,East,New York,,377.39,262.24
O296,2022-01-17,C2456,S37,P439,4,20,408.95,88.46,100.155,Formal Shirt,127.8,Apparel,A,West,San Jose,West,491.2,308.79
O297,2024-05-11,C4788,S38,P58,1,0,14.76,5.2,9.56,Curtains,14.76,Home,C,Midwest,Chicago,Midwest,14.76,5.2
O298,2023-09-18,C7320,S159,P328,1,5,172.54,60.44,117.995,Organic Rice,181.62,Grocery,B,East,New York,South,176.62,54.54
O299,2023-01-14,C3672,S82,P107,5,10,653.09,122.12,117.995,Organic Rice,145.13,Grocery,C,West,San Jose,South,715.65,535.1
O300,2022-04-14,C730,S83,P366,4,0,541.41,147.61,98.45,Gaming Console,135.35,Electronics,C,South,Dallas,South,541.4,442.96
O301,2023-02-10,C435,S164,P47,4,10,489.56,178.45,86.42,Floor Lamp,135.99,Home,B,South,Dallas,Midwest,533.96,403.14
O302,2023-01-29,C1534,S77,P426,3,10,166.19,54.81,41.25,Winter Jacket,61.55,Apparel,A,Midwest,Chicago,South,174.65,124.94
O303,2024-07-22,C1457,S31,P425,2,10,179.42,62.55,64.93,DSLR Camera,99.68,Electronics,A,Midwest,Chicago,South,189.36,114.49
O304,2022-05-28,C5436,S63,P291,3,0,299.77,96.94,67.61,Cookware Set,99.92,Home,A,East,New York,West,299.76,232.16
O305,2022-09-10,C5459,S75,P117,3,20,357.19,74,117.995,Spice Mix,148.83,Grocery,B,West,San Jose,South,426.49,239.2
O306,2024-05-03,C7587,S66,P241,1,0,136.45,36.3,100.155,Winter Jacket,136.45,Apparel,C,South,Dallas,South,136.45,36.29
O307,2024-08-06,C4675,S134,P436,1,0,150.75,33.67,117.08,Fruit Juice,150.75,Grocery,C,West,San Jose,South,150.75,33.67
O308,2022-04-21,C3204,S48,P172,2,0,157.93,49.53,54.2,Mattress Topper,78.97,Home,C,East,New York,South,157.94,103.73
O309,2024-01-28,C1452,S0,P467,2,5,371.88,66.78,160.58,Fruit Juice,195.72,Grocery,B,Midwest,Chicago,East,386.44,211.3
O310,2023-02-13,C551,S98,P263,1,10,203.47,75.73,141.93,DSLR Camera,226.07,Electronics,C,Midwest,Chicago,South,216.07,61.54
O311,2023-06-26,C5995,S85,P138,1,5,31.59,10.07,22.65,Laptop,33.25,Electronics,A,Midwest,Chicago,East,28.25,8.94
O312,2023-01-04,C5986,S3,P71,5,10,768.6,237.62,117.995,Spice Mix,170.8,Grocery,C,South,Dallas,West,844,650.6
O313,2022-12-03,C7412,S110,P356,3,0,361.04,65.69,98.45,Wireless Earbuds,120.35,Electronics,B,West,San Jose,West,361.05,262.59
O314,2024-01-15,C3878,S140,P87,5,0,678.57,186.32,98.45,Smartphone,135.71,Electronics,B,East,New York,East,678.55,580.12
O315,2023-08-30,C1460,S43,P43,5,0,235.37,45.72,37.93,Tablet,47.07,Electronics,A,Midwest,Chicago,Midwest,235.35,197.44
O316,2022-06-13,C4672,S149,P466,5,10,551.12,108.09,98.45,Bluetooth Speaker,122.47,Electronics,A,East,New York,South,602.35,452.67
O317,2022-01-08,C6152,S21,P110,5,10,81.47,28.28,11.82,WiFi Router,18.1,Electronics,A,East,New York,West,80.5,69.65
O318,2023-08-18,C991,S72,P437,2,20,381.08,123.93,160.72,Smartphone,238.17,Electronics,C,South,Dallas,West,456.34,220.36
O319,2024-04-28,C1329,S181,P15,1,20,107.72,38.59,86.42,Floor Lamp,134.65,Home,C,Midwest,Chicago,South,114.65,21.3
O320,2023-09-27,C7390,S129,P331,3,10,290.35,101.56,69.92,Wireless Earbuds,107.54,Electronics,B,West,San Jose,Midwest,312.62,220.43
O321,2023-02-17,C2981,S159,P152,5,0,629.83,197.73,86.42,Curtains,125.97,Home,A,East,New York,South,629.85,543.41
O322,2024-08-20,C6547,S153,P63,2,20,259.47,64.54,121.83,Almonds,162.17,Grocery,B,Midwest,Chicago,West,304.34,137.64
O323,2024-07-24,C3410,S79,P489,3,0,404.37,103.91,100.155,Jeans,134.79,Apparel,C,East,New York,East,404.37,304.22
O324,2024-03-25,C1224,S184,P58,5,0,60.67,12.87,9.56,Curtains,12.13,Home,C,South,Dallas,South,60.65,51.11
O325,2023-06-14,C2577,S35,P111,1,10,125.88,39.07,96.45,Smartwatch,139.86,Electronics,C,West,San Jose,South,129.86,29.43
O326,2024-06-27,C7902,S60,P148,2,10,229.29,73.74,86.42,Toaster,127.39,Home,C,West,San Jose,,244.78,142.87
O327,2022-06-01,C7220,S185,P448,3,20,345.27,104.89,100.155,Shorts,143.86,Apparel,C,East,New York,West,411.58,245.11
O328,2023-10-07,C1988,S199,P80,1,5,139.56,46.03,98.45,WiFi Router,146.9,Electronics,C,South,Dallas,South,141.9,41.11
O329,2022-06-12,C1980,S137,P217,4,0,496.63,102.83,98.45,WiFi Router,124.16,Electronics,B,Midwest,Chicago,,496.64,398.18
O330,2022-11-15,C6330,S34,P316,2,20,259.27,82.26,110.63,Blender,162.04,Home,C,East,New York,South,304.08,148.64
O331,2023-12-27,C3236,S120,P154,1,20,133.78,39.38,117.995,Almonds,167.23,Grocery,A,South,Dallas,South,147.23,15.78
O332,2023-04-05,C5327,S86,P91,3,0,427.58,156.62,90.32,Floor Lamp,142.53,Home,A,West,San Jose,Midwest,427.59,337.26
O333,2024-06-22,C6482,S94,P437,1,0,256.67,95.95,160.72,Smartphone,256.67,Electronics,C,Midwest,Chicago,South,256.67,95.95
O334,2024-09-16,C7513,S37,P145,4,5,550.58,176.47,98.45,Tablet,144.89,Electronics,A,West,San Jose,South,574.56,452.13
O335,2022-10-24,C7252,S16,P223,5,5,953.65,238.82,150.49,Organic Rice,200.77,Grocery,B,East,New York,Midwest,998.85,803.16
O336,2024-02-10,C5930,S192,P363,2,10,72.03,19.47,29.2,Coffee Maker,40.02,Home,C,West,San Jose,West,70.04,42.83
O337,2024-04-04,C4516,S43,P407,5,5,717.12,241.38,100.155,Dress,150.97,Apparel,C,Midwest,Chicago,South,749.85,616.96
O338,2024-03-06,C6833,S117,P281,4,0,606.57,212.77,98.45,Laptop,151.64,Electronics,C,East,New York,Midwest,606.56,508.12
O339,2022-10-08,C1479,S166,P448,2,10,242.94,62.66,100.155,Shorts,134.97,Apparel,C,Midwest,Chicago,Midwest,259.94,142.78
O340,2022-03-22,C4268,S157,P308,3,5,492.24,141.98,122.9,Organic Rice,172.72,Grocery,C,West,San Jose,Midwest,513.16,369.34
O341,2023-11-30,C4739,S151,P95,1,5,135.39,23.29,117.995,Pasta Pack,142.52,Grocery,B,Midwest,Chicago,West,137.52,17.39
O342,2024-01-08,C467,S88,P3,4,0,584.38,199.78,96.15,Jeans,146.09,Apparel,C,West,San Jose,West,584.36,488.23
O343,2023-08-03,C2314,S168,P295,5,20,513.63,119.83,98.45,WiFi Router,128.41,Electronics,B,South,Dallas,South,622.05,415.18
O344,2023-06-01,C3409,S180,P490,4,5,275.84,98.38,46.7,Vacuum Cleaner,72.59,Home,C,Midwest,Chicago,South,285.36,229.14
O345,2024-04-11,C2665,S148,P183,1,10,101.76,23.98,86.42,Cookware Set,113.07,Home,B,East,New York,West,103.07,15.34
O346,2024-02-06,C1403,S41,P460,3,10,281.91,98.23,68.03,Floor Lamp,104.41,Home,A,West,San Jose,Midwest,303.23,213.88
O347,2023-12-26,C283,S190,P167,5,0,669.35,237.25,86.42,Floor Lamp,133.87,Home,B,West,San Jose,South,669.35,582.93
O348,2022-08-02,C5402,S176,P181,1,0,146.13,28.14,117.995,Eggs Pack,146.13,Grocery,C,South,Dallas,Midwest,146.13,28.13
O349,2022-12-17,C878,S172,P117,4,5,617.42,169.04,117.995,Spice Mix,162.48,Grocery,B,Midwest,Chicago,South,644.92,499.42
O350,2024-08-23,C6991,S85,P375,1,10,230.36,58.16,191.33,Wireless Earbuds,255.96,Electronics,C,Midwest,Chicago,East,245.96,39.03
O351,2022-05-25,C1943,S66,P68,4,20,398.9,83.15,98.67,Cap,124.66,Apparel,A,South,Dallas,,478.64,300.23
O352,2024-06-08,C7868,S10,P363,2,5,77.08,21.6,29.2,Coffee Maker,40.57,Home,C,Midwest,Chicago,South,76.14,47.88
O353,2022-05-24,C4226,S20,P225,1,5,127.28,32.13,100.155,Sneakers,133.98,Apparel,B,East,New York,South,128.98,27.12
O354,2024-01-30,C5586,S191,P163,2,0,257.83,84.99,86.42,Floor Lamp,128.91,Home,C,East,New York,East,257.82,171.41
O355,2024-08-28,C4762,S108,P125,4,5,261.98,66.36,51.48,DSLR Camera,68.94,Electronics,A,West,San Jose,South,270.76,210.5
O356,2022-09-02,C861,S4,P273,5,20,424.15,78.47,86.42,Cookware Set,106.04,Home,C,Midwest,Chicago,South,510.2,337.73
O357,2024-01-20,C6282,S85,P400,5,10,502.73,113.84,86.42,Blender,111.72,Home,C,Midwest,Chicago,South,548.6,416.31
O358,2024-04-13,C7600,S136,P48,5,0,579.21,147.11,86.42,Cookware Set,115.84,Home,A,South,Dallas,Midwest,579.2,492.79
O359,2024-01-03,C759,S173,P19,1,5,237.45,48.17,199.24,Hoodie,249.95,Apparel,A,Midwest,Chicago,Midwest,244.95,38.21
O360,2023-12-25,C2071,S6,P278,1,20,131.58,30.98,125.75,Tablet,164.47,Electronics,A,East,New York,East,144.47,5.83
O361,2022-03-06,C3478,S162,P281,4,20,465.94,150.9,98.45,Laptop,145.61,Electronics,C,East,New York,West,562.44,367.49
O362,2024-02-17,C526,S72,P290,5,20,586.92,193.12,98.45,Laptop,146.73,Electronics,C,South,Dallas,South,713.65,488.47
O363,2023-11-12,C1051,S5,P143,2,10,219.72,51.39,93.52,Gaming Console,122.07,Electronics,C,Midwest,Chicago,South,234.14,126.2
O364,2022-11-11,C2502,S33,P53,1,20,167.63,35.16,165.58,Vacuum Cleaner,209.54,Home,C,South,Dallas,South,189.54,2.05
O365,2022-10-29,C6909,S101,P0,1,0,150.69,50.54,100.155,Jeans,150.69,Apparel,A,East,New York,Midwest,150.69,50.54
O366,2022-08-29,C2754,S93,P170,4,10,174.91,64.03,30.8,Sneakers,48.59,Apparel,C,South,Dallas,Midwest,184.36,144.11
O367,2023-12-03,C5578,S32,P347,2,10,27.49,8.43,10.59,Eggs Pack,15.27,Grocery,B,Midwest,Chicago,South,20.54,16.9
O368,2022-05-14,C5381,S21,P250,4,0,468.79,123.11,86.42,Mattress Topper,117.2,Home,A,East,New York,West,468.8,382.37
O369,2024-01-03,C4536,S116,P251,4,20,492.23,171.73,100.155,Dress,153.82,Apparel,C,South,Dallas,South,595.28,392.08
O370,2022-08-11,C4096,S122,P237,1,5,196.3,47.97,156.14,Coffee Maker,206.64,Home,C,East,New York,East,201.64,40.16
O371,2023-06-30,C7954,S146,P114,5,20,499,153.32,86.42,Mattress Topper,124.75,Home,C,West,San Jose,,603.75,412.58
O372,2022-10-12,C4150,S121,P115,1,10,213.97,75.64,153.71,Shorts,237.75,Apparel,C,West,San Jose,East,227.75,60.26
O373,2022-12-16,C6056,S128,P209,5,0,700.69,208.44,98.45,Smartwatch,140.14,Electronics,B,Midwest,Chicago,South,700.7,602.24
O374,2022-10-15,C929,S137,P284,1,20,154,45.37,135.79,Winter Jacket,192.5,Apparel,A,Midwest,Chicago,Midwest,172.5,18.21
O375,2024-03-08,C2553,S186,P346,1,5,121.62,39.52,86.42,Air Purifier,128.02,Home,B,East,New York,West,123.02,35.2
O376,2024-06-16,C3968,S81,P261,3,5,626.17,209.84,146.08,Hoodie,219.71,Apparel,A,West,San Jose,Midwest,654.13,480.09
O377,2022-09-02,C5420,S100,P368,2,0,20.12,7.1,6.51,T-Shirt,10.06,Apparel,C,West,San Jose,South,20.12,13.61
O378,2023-09-08,C1566,S196,P120,5,5,1105.72,311.86,167.13,Coffee Maker,232.78,Home,B,East,New York,Midwest,1158.9,938.59
O379,2022-09-15,C254,S105,P116,5,10,143.56,49.19,20.97,Cap,31.9,Apparel,A,South,Dallas,Midwest,149.5,122.59
O380,2022-05-24,C446,S189,P239,1,10,94.22,16.44,86.42,Blender,104.69,Home,A,East,New York,Midwest,94.69,7.8
O381,2022-07-10,C451,S175,P458,3,10,410.31,139.1,100.45,Smartwatch,151.97,Electronics,B,South,Dallas,South,445.91,309.86
O382,2024-02-13,C1794,S172,P163,3,10,361.06,127.72,86.42,Floor Lamp,133.72,Home,C,Midwest,Chicago,Midwest,391.16,274.64
O383,2024-02-17,C7692,S132,P362,5,20,633.06,232.44,100.155,Jeans,158.27,Apparel,B,East,New York,South,771.35,532.9
O384,2023-10-22,C5863,S186,P69,1,0,21.01,7.8,13.21,Hoodie,21.01,Apparel,B,East,New York,South,21.01,7.8
O385,2023-11-27,C5456,S2,P473,3,0,395.07,94.61,100.155,Jeans,131.69,Apparel,A,West,San Jose,West,395.07,294.91
